model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
gpt-5.4,3,f30633,mobile,44,0.23180615116548997,0.39405803786588167,2.442093785269014,0.27733141487327456,0.5909137254610912,0.12348739608710223
gpt-5.4,5,f30633,mobile,40,0.40663158933748633,0.48971187992192067,2.2958042605469844,0.604281350901636,0.6310490298835293,0.3376009211421718
gpt-5.4,3,f9e25e,desktop,36,0.41678139583735974,0.6165560882864963,0.546888378005671,0.5796652476389653,0.6795493722521965,0.2576236057531871
gpt-5.4,2,f9e25e,desktop,35,0.5023271159832967,0.6430250691674143,0.4630664502185817,0.6760644783176349,0.7063501067797741,0.3402122198672426
gpt-5.4,1,f9e25e,desktop,40,0.5542212825801902,0.6540637386956096,0.4049148712859014,0.7469306425695462,0.7244975607653522,0.44539374471240356
gpt-5.4,7,f30633,mobile,40,0.3130468513018178,0.4413902151268242,2.0495530285894414,0.3971812371085022,0.6211404214921671,0.19183926208172944
gpt-5.4,4,f9e25e,desktop,40,0.49378616401707004,0.6355308470950132,0.4529696967057935,0.6523811045976269,0.698637099889957,0.3315215104557817
gpt-5.4,6,f30633,mobile,40,0.2965033488841601,0.42701886103044,2.108962419803055,0.42636830612543536,0.6374054055989661,0.19201835847421073
gpt-5.4,9,f30633,mobile,40,0.33220127166213986,0.4416604233743706,1.9284407651479858,0.4111729687013337,0.6293334514233154,0.1904957689926873
gpt-5.4,8,f30633,mobile,41,0.4172549519229008,0.46248329019989287,2.5711854489969466,0.5428582937053751,0.622093054326773,0.28656014773853755
gpt-5.4,5,f9e25e,desktop,42,0.4475513615449304,0.6225278361157002,0.5203403905654123,0.5977691140049268,0.6822460775578197,0.23423780099128658
gpt-5.4,6,f9e25e,desktop,40,0.48243211868348257,0.6364550768257571,0.4827952605616256,0.6272207572326598,0.6937243209389221,0.3230626964594552
gpt-5.4,7,f9e25e,desktop,40,0.5054890887909936,0.6347482035300741,0.44970507292246575,0.6222630472209993,0.6963562144641833,0.3794359443944495
gpt-5.4,8,f9e25e,desktop,40,0.48365432682184833,0.6368849953640796,0.43057717734927237,0.6303173938847667,0.7041504437843493,0.3241182779654609
gpt-5.4,10,f9e25e,desktop,44,0.4026370757239157,0.6121882059136923,0.5432394693551392,0.575464086494206,0.6699818675065256,0.20783484226999363
gpt-5.4,9,f9e25e,desktop,40,0.5283542850168288,0.6529892475507852,0.4022131060059675,0.673555695047611,0.7162847737521738,0.37436995111664595
gpt-5.4,10,f30633,mobile,42,0.346680274687225,0.4176039294942903,2.269199463370887,0.42445718108712294,0.6317491844889492,0.19501419547608875
gpt-5.4,1,fac314,poster,40,0.4920933978099632,0.5215634970742953,0.928384725820348,0.8732928394779729,0.7348436405247271,0.4505034582462424
gpt-5.4,2,fac314,poster,40,0.471691516022518,0.5276866263533714,1.3174045342115464,0.7756816517739799,0.6984106003893868,0.41597398201061253
gpt-5.4,4,fac314,poster,40,0.5551623701613997,0.5453159184386661,1.0398610102329444,0.9896702603639589,0.7627334811607238,0.526832569930217
gpt-5.4,3,fac314,poster,40,0.5756146887991487,0.5672579887741016,0.8320522968759557,1.028295990319433,0.7803314919273214,0.536630564860885
gpt-5.4,5,fac314,poster,40,0.5289966283157819,0.5328128677244592,0.9621981667938715,0.8920474989071875,0.750111748746946,0.49635428980514656
gpt-5.4,7,fac314,poster,40,0.5520733269464233,0.5401754859549783,1.0420087376296225,0.9408452040877374,0.743000970727311,0.5124547495015217
gpt-5.4,6,fac314,poster,40,0.499407066874987,0.5288648659520638,1.2506068718143324,0.816945160415285,0.7045845040898598,0.46197437328093466
gpt-5.4,8,fac314,poster,40,0.5309362667489241,0.5608697422947221,0.8311259597858203,0.9442112119674702,0.7722005418276229,0.477329479889976
gpt-5.4,9,fac314,poster,40,0.5959380307153037,0.5533637735078648,0.9328498041646697,1.0364825540669447,0.7706978058683628,0.5803093471897451
gpt-5.4,10,fac314,poster,40,0.4719654554879763,0.5044677739263503,1.0912486777692798,0.8321393415791731,0.7242329291278343,0.4122073924797698
