model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-plus,7,3ec21e,desktop,45,0.7066021249579719,0.6394158163616127,0.46658987481776926,1.3180855790274033,0.8201281931125155,0.6863361187884105
qwen-3.5-plus,8,3ec21e,desktop,50,0.7197170862848187,0.6394960435153447,0.4774903948692536,1.3308507889399237,0.8184932038654524,0.7026572420485417
qwen-3.5-plus,9,3ec21e,desktop,41,0.7303070050269858,0.645713578521832,0.48037811027840416,1.3390247416453125,0.8147021923507507,0.7131462699572899
qwen-3.5-plus,10,3ec21e,desktop,44,0.7587742213394034,0.6723438668576673,0.38751443159805576,1.4180568135823346,0.8385084473206923,0.7409850997984169
qwen-3.5-plus,10,3d29ac,mobile,48,0.2537508438552022,0.46090931249726186,1.5395174029005836,0.3036387633505056,0.6423483185158073,0.10802877459629733
qwen-3.5-plus,4,4ae90b,mobile,50,0.3179680561298226,0.4740627648355427,1.6530673297636742,0.514562565872318,0.6892343860860303,0.27740163214835606
qwen-3.5-plus,2,4ae90b,mobile,39,0.2800025448504808,0.45465646726702375,1.7343560918204362,0.4769638997389615,0.6823214535620217,0.20468009743299456
qwen-3.5-plus,3,4ae90b,mobile,50,0.2744623363933628,0.4719161419900556,1.5262323058825615,0.4959655753319251,0.6933997997991013,0.1968622080675226
qwen-3.5-plus,1,4ae90b,mobile,50,0.23614638188757878,0.4608057774218962,1.6411893950960272,0.5200935950759698,0.6606513663897927,0.1590780773599736
qwen-3.5-plus,5,4ae90b,mobile,42,0.25034410067478524,0.4417465841542188,1.7664878801295418,0.5121630263574528,0.6728390806891749,0.18616725669393233
qwen-3.5-plus,6,4ae90b,mobile,48,0.3337836112051671,0.4959487603374497,1.461272198141633,0.6131029326747913,0.6984342426210162,0.24875414656050424
qwen-3.5-plus,8,4ae90b,mobile,40,0.31645767054739266,0.48108488786100745,1.64453393004717,0.49678107137370275,0.6852868173321083,0.2393313455951807
qwen-3.5-plus,7,4ae90b,mobile,44,0.2549092158953322,0.4412076943091917,1.8127098953296747,0.507480680222512,0.668282764052543,0.2004196042989946
qwen-3.5-plus,9,4ae90b,mobile,50,0.27598440777147776,0.4568544043475111,1.7637240822040827,0.5429236509330332,0.6751943371158287,0.20356205509722258
qwen-3.5-plus,1,4ea758,poster,40,0.6732743501610574,0.5930802581159282,0.7965278411458283,1.424264924149739,0.8325775448996926,0.6398689868244456
qwen-3.5-plus,2,4ea758,poster,48,0.5880090687927462,0.5767090148478891,0.7900656387050247,1.2804138677440096,0.8337781432191509,0.5882877755025328
qwen-3.5-plus,3,4ea758,poster,50,0.5818441056814629,0.5667738799609767,0.7092089582230637,1.2388908419989157,0.8230319452922096,0.5315956134281946
qwen-3.5-plus,5,4ea758,poster,45,0.6847178162813754,0.5917028163151502,0.9407879611326231,1.48045763713022,0.8422957769422436,0.638532145035647
