baseline,image_id,category,CC,SIM,KL,NSS,AUC
noise,7f6f8f,desktop,-0.0005701469859926948,0.2805738765463437,2.0265861356756463,-0.008121608178246453,0.4977002543636307
noise,11412e,desktop,0.0005487334651675026,0.4211876709620961,1.2380382508460213,0.004139962985984574,0.5012526082028871
noise,884333,mobile,-0.0012864281253967087,0.5082252429141632,0.9058932588600745,-0.008594724233655605,0.49753272611963517
noise,fc4494,mobile,0.0024238610351593414,0.5189361236785208,0.8992970638306459,-0.0026372927341677785,0.4992850506387384
noise,305533,poster,-0.0013544733298547548,0.4024222055041422,1.310739820036002,-0.021336301493975487,0.49373722014929305
noise,a42b4e,mobile,0.00033750632703504147,0.4592030711892475,1.0567973693382198,0.008656957938403084,0.5025487704742636
noise,56ed0e,poster,0.000788743592925435,0.5742526962487987,0.7256608967068171,-0.008021157958848576,0.49770775558541175
noise,d594d5,poster,0.004380049072263151,0.5703971759391039,0.7175638296196929,0.04537658500400109,0.513841964421555
noise,f147ec,mobile,0.001558924228145672,0.2575304946184596,1.8354913857643425,0.014770653180356906,0.504325747891737
noise,a11833,mobile,0.00019611561856330305,0.5149783561664018,0.8829402412005246,5.862895786024994e-05,0.5000390600641348
noise,e451ee,poster,0.00014372655853845464,0.43661141620402544,1.1739990855090119,0.004216397912518358,0.5012612279163229
noise,196a1e,poster,-0.0008157233430659791,0.4227739302599885,1.2526879226353698,0.004664417343066176,0.5013970238196409
noise,b87c56,mobile,-0.0006600196354655907,0.3930496400634145,1.3241093563927622,-0.00033195097975289743,0.49992330173356697
noise,23b246,mobile,0.00047797135568713827,0.4406531133895534,1.1233859751536264,-0.00471516666664841,0.49864643150515864
noise,bec3fa,poster,5.316759892183906e-05,0.412836842977867,1.2242510568143805,-0.01226854823921195,0.4964365372612183
noise,1680c9,mobile,0.0010380952470145997,0.5726119309298171,0.7376930560819804,-0.007940196377209253,0.4977028692530171
noise,2511d9,web,0.00012791380663130597,0.47755789287378625,1.0244402662828325,0.018397837933920014,0.5054510155635684
noise,2dfd9c,poster,-0.0014643833249978516,0.47382458659163873,1.0750057068365013,0.004489562496698277,0.5013501268155003
noise,3088d0,web,-0.0017061517663567024,0.36617796449048706,1.4683250865537998,0.006521743838633659,0.5019540405281134
noise,8740d9,web,0.000806647754625146,0.431458618031367,1.2018159795347265,-0.010699950676527712,0.496915604728751
noise,787aa3,web,0.00015269496082128791,0.35239704657673965,1.438153124263246,-0.0007919349042160155,0.49980672742153426
noise,28cf69,web,-0.0011412783309740577,0.428203441266307,1.2047243016850804,0.006969656253922296,0.5021051718821254
noise,4ea758,poster,-0.0006029641647982704,0.33249568687216685,1.5762043366675544,0.01121946165804362,0.503319347587948
noise,5c5b71,web,-0.0005703004915188129,0.38986402307346885,1.3364339565357366,0.000575602483134862,0.5002115932992144
noise,0d8830,web,-0.0015593994244456834,0.37844351607717847,1.3996156628324061,-0.015045744738605543,0.4956030867830282
noise,54f52f,web,0.00014500092862640445,0.3853166175545489,1.371965065785944,-0.0063340088898071875,0.498172193584987
noise,fba6ed,desktop,0.0007271448597727557,0.38298299321563684,1.389374829445053,-0.007034410216824706,0.497953741548826
noise,faab85,desktop,-0.0006201000315858623,0.3969714091269718,1.2994941898052255,0.0027775422017980874,0.5008458035467154
noise,63de16,web,-0.0001045938262964367,0.29855654360187,1.6481521885766284,-0.00017846276931723635,0.4999735576680884
noise,f0e574,desktop,-0.0018826594251688841,0.5009836322738233,0.9612383716971614,-0.010646626666360076,0.496875885619841
noise,b45744,desktop,0.00041245270050353474,0.36244472608761463,1.4578498337147046,0.017003274557173077,0.5050540936774129
noise,16830b,desktop,-0.0005739459108750859,0.3133067711159802,1.6842786524666897,0.004574895839765225,0.5013799439434297
noise,4a2527,poster,0.0002127579099238382,0.3978055570620469,1.3182402859380005,-0.0012508558741004584,0.4996506885403964
